4.060000000000000275e-01,6.602222222222211556e-01,7.488272377252578327e-01,6.300999999999995493e-01,8.399999999999999689e-01,8.219999999999999529e-01
2.800000000000000266e-01,6.950000000000000622e-01,7.794078292846680078e-01,5.724333333333335716e-01,8.900000000000000133e-01,8.800000000000000044e-01
2.520000000000000018e-01,5.622222222222205135e-01,6.686366747617721318e-01,5.258999999999998121e-01,7.439999999999999947e-01,7.139999999999999680e-01
3.380000000000000226e-01,6.237777777777765431e-01,7.259777258634567687e-01,5.986333333333332396e-01,8.760000000000000009e-01,7.860000000000000320e-01
3.900000000000000133e-01,5.888888888888866857e-01,7.030507447719573921e-01,6.355333333333332835e-01,8.880000000000000115e-01,8.259999999999999565e-01
3.880000000000000115e-01,6.055555555555542924e-01,7.177987465858459704e-01,6.477666666666661577e-01,9.459999999999999520e-01,8.659999999999999920e-01
